Station,Year,Month,Day,date,station,year,month,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm)
Seletar,2023,10,23,2023-10-23,S25,2023,10,26.2,14.8,25.4,25.4
Seletar,2023,10,24,2023-10-24,S25,2023,10,0,0,0,0
Seletar,2023,10,25,2023-10-25,S25,2023,10,6,3.8,5.8,6
Seletar,2023,10,26,2023-10-26,S25,2023,10,0,0,0,0
Seletar,2023,10,27,2023-10-27,S25,2023,10,0,0,0,0
Seletar,2023,10,28,2023-10-28,S25,2023,10,0.6,0.4,0.4,0.4
Seletar,2023,10,29,2023-10-29,S25,2023,10,0,0,0,0
Seletar,2023,10,30,2023-10-30,S25,2023,10,1.8,1.2,1.2,1.2
Seletar,2023,10,31,2023-10-31,S25,2023,10,0.4,0.2,0.2,0.2
Seletar,2023,11,1,2023-11-01,S25,2023,11,18.6,18.6,18.6,18.6
Seletar,2023,11,2,2023-11-02,S25,2023,11,0,0,0,0
Seletar,2023,11,3,2023-11-03,S25,2023,11,0,0,0,0
Seletar,2023,11,4,2023-11-04,S25,2023,11,0,0,0,0
Seletar,2023,11,5,2023-11-05,S25,2023,11,0,0,0,0
Seletar,2023,11,6,2023-11-06,S25,2023,11,0,0,0,0
Seletar,2023,11,7,2023-11-07,S25,2023,11,20,19.6,19.8,20
Seletar,2023,11,8,2023-11-08,S25,2023,11,0,0,0,0
Seletar,2023,11,9,2023-11-09,S25,2023,11,13.2,12.4,13.2,13.2
Seletar,2023,11,10,2023-11-10,S25,2023,11,0.2,0.2,0.2,0.2
Seletar,2023,11,11,2023-11-11,S25,2023,11,0,0,0,0
Seletar,2023,11,12,2023-11-12,S25,2023,11,19.8,12.6,16.2,19.4
Seletar,2023,11,13,2023-11-13,S25,2023,11,0,0,0,0
Seletar,2023,11,14,2023-11-14,S25,2023,11,15.2,12.6,12.8,15.2
Seletar,2023,11,15,2023-11-15,S25,2023,11,19.2,17.4,19.2,19.2
Seletar,2023,11,16,2023-11-16,S25,2023,11,50.2,35.8,48.6,50.2
Seletar,2023,11,17,2023-11-17,S25,2023,11,35,28,33,34.8
Seletar,2023,11,18,2023-11-18,S25,2023,11,4.6,4.2,4.4,4.6
Seletar,2023,11,19,2023-11-19,S25,2023,11,0,0,0,0
Seletar,2023,11,20,2023-11-20,S25,2023,11,7.4,3.8,5.8,7.2
Seletar,2023,11,21,2023-11-21,S25,2023,11,18.8,13.2,17,18.4
Seletar,2023,11,22,2023-11-22,S25,2023,11,0.2,0.2,0.2,0.2
Seletar,2023,11,23,2023-11-23,S25,2023,11,8.2,6.6,8,8.2
Seletar,2023,11,24,2023-11-24,S25,2023,11,0,0,0,0
Seletar,2023,11,25,2023-11-25,S25,2023,11,5,1.8,3.4,4.8
Seletar,2023,11,26,2023-11-26,S25,2023,11,5,1.4,2.2,3.4
Seletar,2023,11,27,2023-11-27,S25,2023,11,5.2,4.2,4.4,4.4
Seletar,2023,11,28,2023-11-28,S25,2023,11,8.4,5.8,8,8.2
Seletar,2023,11,29,2023-11-29,S25,2023,11,7,6,6.2,6.2
Seletar,2023,11,30,2023-11-30,S25,2023,11,50.6,16,23,24.4
Seletar,2023,12,1,2023-12-01,S25,2023,12,17,6.6,22.4,27.8
Seletar,2023,12,2,2023-12-02,S25,2023,12,0.4,0.4,0.4,0.4
Seletar,2023,12,3,2023-12-03,S25,2023,12,1.2,0.6,1,1.2
Seletar,2023,12,4,2023-12-04,S25,2023,12,0,0,0,0
Seletar,2023,12,5,2023-12-05,S25,2023,12,4,3.4,3.8,3.8
Seletar,2023,12,6,2023-12-06,S25,2023,12,57.8,45.2,56.2,57.8
Seletar,2023,12,7,2023-12-07,S25,2023,12,3.6,3.6,3.6,3.6
Seletar,2023,12,8,2023-12-08,S25,2023,12,0,0,0,0
Seletar,2023,12,9,2023-12-09,S25,2023,12,3.2,2.4,3,3
Seletar,2023,12,10,2023-12-10,S25,2023,12,0,0,0,0
Seletar,2023,12,11,2023-12-11,S25,2023,12,36.8,18.2,18.4,18.4
Seletar,2023,12,12,2023-12-12,S25,2023,12,76.2,34.8,58.6,69.8
Seletar,2023,12,13,2023-12-13,S25,2023,12,12,5,9.2,12
Seletar,2023,12,14,2023-12-14,S25,2023,12,32.4,14,21.4,21.4
Seletar,2023,12,15,2023-12-15,S25,2023,12,0,0,0,0
Seletar,2023,12,16,2023-12-16,S25,2023,12,36.2,21.4,29.8,30.6
Seletar,2023,12,17,2023-12-17,S25,2023,12,0.2,0.2,0.2,0.2
Seletar,2023,12,18,2023-12-18,S25,2023,12,4.2,4.2,4.2,4.2
Seletar,2023,12,19,2023-12-19,S25,2023,12,2,1.8,1.8,2
Seletar,2023,12,20,2023-12-20,S25,2023,12,0.6,0.6,0.6,0.6
Seletar,2023,12,21,2023-12-21,S25,2023,12,31.8,11.8,18,29.6
Seletar,2023,12,22,2023-12-22,S25,2023,12,18.2,9.4,12.6,16
Seletar,2023,12,23,2023-12-23,S25,2023,12,0.4,0.2,0.2,0.2
Seletar,2023,12,24,2023-12-24,S25,2023,12,0.4,0.2,0.2,0.2
Seletar,2023,12,25,2023-12-25,S25,2023,12,49.6,33.4,38.8,42.2
Seletar,2023,12,26,2023-12-26,S25,2023,12,7,6.2,6.4,7
Seletar,2023,12,27,2023-12-27,S25,2023,12,21.4,4.8,8,12.4
Seletar,2023,12,28,2023-12-28,S25,2023,12,4.8,3,3.2,3.4
Seletar,2023,12,29,2023-12-29,S25,2023,12,9,4.6,4.6,4.6
Seletar,2023,12,30,2023-12-30,S25,2023,12,2.6,2.6,2.6,2.6
Seletar,2023,12,31,2023-12-31,S25,2023,12,15.6,6,8.4,9.8
Seletar,2024,1,1,2024-01-01,S25,2024,1,11,2.6,2.6,3.2
Seletar,2024,1,2,2024-01-02,S25,2024,1,1.4,1.4,1.4,1.4
Seletar,2024,1,3,2024-01-03,S25,2024,1,2.2,2.2,2.2,2.2
Seletar,2024,1,4,2024-01-04,S25,2024,1,79,10,15.6,28
Seletar,2024,1,5,2024-01-05,S25,2024,1,8.6,5.2,6.4,6.8
Seletar,2024,1,6,2024-01-06,S25,2024,1,0.6,0.4,0.4,0.4
Seletar,2024,1,7,2024-01-07,S25,2024,1,53.6,9,12,20.4
Seletar,2024,1,8,2024-01-08,S25,2024,1,0.6,0.6,0.6,0.6
Seletar,2024,1,9,2024-01-09,S25,2024,1,15.6,4.2,5.4,6.2
Seletar,2024,1,10,2024-01-10,S25,2024,1,49.2,16.6,20,37.6
Seletar,2024,1,11,2024-01-11,S25,2024,1,0.8,0.6,0.6,0.6
Seletar,2024,1,12,2024-01-12,S25,2024,1,14.2,3.8,5.8,7.8
Seletar,2024,1,13,2024-01-13,S25,2024,1,0,0,0,0
Seletar,2024,1,14,2024-01-14,S25,2024,1,0,0,0,0
Seletar,2024,1,15,2024-01-15,S25,2024,1,0.4,0.4,0.4,0.4
Seletar,2024,1,16,2024-01-16,S25,2024,1,16.8,7.8,8.6,16.4
Seletar,2024,1,17,2024-01-17,S25,2024,1,13.4,5.4,5.8,7
Seletar,2024,1,18,2024-01-18,S25,2024,1,10.4,6.6,6.6,6.6
Seletar,2024,1,19,2024-01-19,S25,2024,1,19.2,9.4,17.2,18.4
Seletar,2024,1,20,2024-01-20,S25,2024,1,15.4,2.8,3.6,5.6
Seletar,2024,1,21,2024-01-21,S25,2024,1,0.4,0.4,0.4,0.4
Seletar,2024,1,22,2024-01-22,S25,2024,1,0,0,0,0.4
Seletar,2024,1,23,2024-01-23,S25,2024,1,59,46.8,56.2,58.6
Seletar,2024,1,24,2024-01-24,S25,2024,1,24.4,10.6,13.2,15.6
Seletar,2024,1,25,2024-01-25,S25,2024,1,58.2,32.8,43.8,49.8
Seletar,2024,1,26,2024-01-26,S25,2024,1,0,0,0,0
Seletar,2024,1,27,2024-01-27,S25,2024,1,0.2,0.2,0.2,0.2
Seletar,2024,1,28,2024-01-28,S25,2024,1,0,0,0,0
Seletar,2024,1,29,2024-01-29,S25,2024,1,0,0,0,0
Seletar,2024,1,30,2024-01-30,S25,2024,1,0,0,0,0
Seletar,2024,1,31,2024-01-31,S25,2024,1,0,0,0,0
Seletar,2024,2,1,2024-02-01,S25,2024,2,0,0,0,0
Seletar,2024,2,2,2024-02-02,S25,2024,2,0,0,0,0
Seletar,2024,2,3,2024-02-03,S25,2024,2,0,0,0,0
Seletar,2024,2,4,2024-02-04,S25,2024,2,0,0,0,0
Seletar,2024,2,5,2024-02-05,S25,2024,2,0,0,0,0
Seletar,2024,2,6,2024-02-06,S25,2024,2,52.6,43.8,52.4,52.6
Seletar,2024,2,7,2024-02-07,S25,2024,2,0,0,0,0
Seletar,2024,2,8,2024-02-08,S25,2024,2,0.8,0.8,0.8,0.8
Seletar,2024,2,9,2024-02-09,S25,2024,2,30.4,21,21.4,27
Seletar,2024,2,10,2024-02-10,S25,2024,2,9,7.6,8,8.8
Seletar,2024,2,11,2024-02-11,S25,2024,2,0.6,0.2,0.4,8.2
Seletar,2024,2,12,2024-02-12,S25,2024,2,5.2,4,4.2,5
Seletar,2024,2,13,2024-02-13,S25,2024,2,10.8,6,6,6.4
Seletar,2024,2,14,2024-02-14,S25,2024,2,8,2,2.4,2.8
Seletar,2024,2,15,2024-02-15,S25,2024,2,15.8,12.4,13.8,13.8
Seletar,2024,2,16,2024-02-16,S25,2024,2,0,0,0,0
Seletar,2024,2,17,2024-02-17,S25,2024,2,0,0,0,0
Seletar,2024,2,18,2024-02-18,S25,2024,2,0,0,0,0
Seletar,2024,2,19,2024-02-19,S25,2024,2,0,0,0,0
Seletar,2024,2,20,2024-02-20,S25,2024,2,0,0,0,0
Seletar,2024,2,21,2024-02-21,S25,2024,2,1.8,1.4,1.6,1.8
Seletar,2024,2,22,2024-02-22,S25,2024,2,0,0,0,0
Seletar,2024,2,23,2024-02-23,S25,2024,2,0,0,0,0
Seletar,2024,2,24,2024-02-24,S25,2024,2,0,0,0,0
Seletar,2024,2,25,2024-02-25,S25,2024,2,0,0,0,0
Seletar,2024,2,26,2024-02-26,S25,2024,2,0,0,0,0
Seletar,2024,2,27,2024-02-27,S25,2024,2,0,0,0,0
Seletar,2024,2,28,2024-02-28,S25,2024,2,0,0,0,0
Seletar,2024,2,29,2024-02-29,S25,2024,2,0,0,0,0
Seletar,2024,3,1,2024-03-01,S25,2024,3,0,0,0,0
Seletar,2024,3,2,2024-03-02,S25,2024,3,9.2,7,7,8.6
Seletar,2024,3,3,2024-03-03,S25,2024,3,17,4.4,4.6,6.2
Seletar,2024,3,4,2024-03-04,S25,2024,3,3.2,2.6,2.6,2.8
Seletar,2024,3,5,2024-03-05,S25,2024,3,49,18,22.6,24.6
Seletar,2024,3,6,2024-03-06,S25,2024,3,21,9.8,15.2,21
Seletar,2024,3,7,2024-03-07,S25,2024,3,58.2,18.4,27,40.4
Seletar,2024,3,8,2024-03-08,S25,2024,3,13.2,9,11.4,13
Seletar,2024,3,9,2024-03-09,S25,2024,3,0,0,0,0
Seletar,2024,3,10,2024-03-10,S25,2024,3,0,0,0,0
Seletar,2024,3,11,2024-03-11,S25,2024,3,0,0,0,0
Seletar,2024,3,12,2024-03-12,S25,2024,3,0,0,0,0
Seletar,2024,3,13,2024-03-13,S25,2024,3,0,0,0,0
Seletar,2024,3,14,2024-03-14,S25,2024,3,0,0,0,0
Seletar,2024,3,15,2024-03-15,S25,2024,3,0,0,0,0
Seletar,2024,3,16,2024-03-16,S25,2024,3,0,0,0,0
Seletar,2024,3,17,2024-03-17,S25,2024,3,0,0,0,0
Seletar,2024,3,18,2024-03-18,S25,2024,3,0,0,0,0
Seletar,2024,3,19,2024-03-19,S25,2024,3,0,0,0,0
Seletar,2024,3,20,2024-03-20,S25,2024,3,0,0,0,0
Seletar,2024,3,21,2024-03-21,S25,2024,3,0,0,0,0
Seletar,2024,3,22,2024-03-22,S25,2024,3,0,0,0,0
Seletar,2024,3,23,2024-03-23,S25,2024,3,0,0,0,0
Seletar,2024,3,24,2024-03-24,S25,2024,3,0,0,0,0
Seletar,2024,3,25,2024-03-25,S25,2024,3,0,0,0,0
Seletar,2024,3,26,2024-03-26,S25,2024,3,0,0,0,0
Seletar,2024,3,27,2024-03-27,S25,2024,3,0,0,0,0
Seletar,2024,3,28,2024-03-28,S25,2024,3,0,0,0,0
Seletar,2024,3,29,2024-03-29,S25,2024,3,1.2,1.2,1.2,1.2
Seletar,2024,3,30,2024-03-30,S25,2024,3,0,0,0,0
Seletar,2024,3,31,2024-03-31,S25,2024,3,4,4,4,4
Seletar,2024,4,1,2024-04-01,S25,2024,4,4.6,4,4.4,4.6
Seletar,2024,4,2,2024-04-02,S25,2024,4,0,0,0,0
Seletar,2024,4,3,2024-04-03,S25,2024,4,0.6,0.6,0.6,0.6
Seletar,2024,4,4,2024-04-04,S25,2024,4,12,12,12,12
Seletar,2024,4,5,2024-04-05,S25,2024,4,0,0,0,0
Seletar,2024,4,6,2024-04-06,S25,2024,4,0,0,0,0
Seletar,2024,4,7,2024-04-07,S25,2024,4,66.6,24.8,43.4,65.6
Seletar,2024,4,8,2024-04-08,S25,2024,4,12.4,11,12.4,12.4
Seletar,2024,4,9,2024-04-09,S25,2024,4,0,0,0,0
Seletar,2024,4,10,2024-04-10,S25,2024,4,1.2,0.8,0.8,0.8
Seletar,2024,4,11,2024-04-11,S25,2024,4,7.8,1.4,2.2,3.8
Seletar,2024,4,12,2024-04-12,S25,2024,4,43,12.8,15.6,21.2
Seletar,2024,4,13,2024-04-13,S25,2024,4,0,0,0,0
Seletar,2024,4,14,2024-04-14,S25,2024,4,0.8,0.4,0.4,0.4
Seletar,2024,4,15,2024-04-15,S25,2024,4,0,0,0,0
Seletar,2024,4,16,2024-04-16,S25,2024,4,7.2,5.8,6,6
Seletar,2024,4,17,2024-04-17,S25,2024,4,0,0,0,0
Seletar,2024,4,18,2024-04-18,S25,2024,4,0,0,0,0
Seletar,2024,4,19,2024-04-19,S25,2024,4,6,4.6,5.4,5.4
Seletar,2024,4,20,2024-04-20,S25,2024,4,15.8,7.2,11.6,15.4
Seletar,2024,4,21,2024-04-21,S25,2024,4,23.2,21.2,23.2,23.2
Seletar,2024,4,22,2024-04-22,S25,2024,4,0.8,0.8,0.8,0.8
Seletar,2024,4,23,2024-04-23,S25,2024,4,2.6,2.6,2.6,2.6
Seletar,2024,4,24,2024-04-24,S25,2024,4,0,0,0,0
Seletar,2024,4,25,2024-04-25,S25,2024,4,0,0,0,0
Seletar,2024,4,26,2024-04-26,S25,2024,4,0,0,0,0
Seletar,2024,4,27,2024-04-27,S25,2024,4,0,0,0,0
Seletar,2024,4,28,2024-04-28,S25,2024,4,4.6,4.6,4.6,4.6
Seletar,2024,4,29,2024-04-29,S25,2024,4,0,0,0,0
Seletar,2024,4,30,2024-04-30,S25,2024,4,0,3,0,0
Seletar,2024,5,1,2024-05-01,S25,2024,5,11,6,6.2,6.4
Seletar,2024,5,2,2024-05-02,S25,2024,5,4.2,2.6,5.2,5.6
Seletar,2024,5,3,2024-05-03,S25,2024,5,32,20,26.2,31.2
Seletar,2024,5,4,2024-05-04,S25,2024,5,35.4,7.6,14.8,21.8
Seletar,2024,5,5,2024-05-05,S25,2024,5,0,0,0,0
Seletar,2024,5,6,2024-05-06,S25,2024,5,0,0,0,0
Seletar,2024,5,7,2024-05-07,S25,2024,5,5.4,4.6,5.2,5.4
Seletar,2024,5,8,2024-05-08,S25,2024,5,2.4,2.2,2.4,2.4
Seletar,2024,5,9,2024-05-09,S25,2024,5,0,0,0,0
Seletar,2024,5,10,2024-05-10,S25,2024,5,0,0,0,0
Seletar,2024,5,11,2024-05-11,S25,2024,5,0,0,0,0
Seletar,2024,5,12,2024-05-12,S25,2024,5,0,0,0,0
Seletar,2024,5,13,2024-05-13,S25,2024,5,0,0,0,0
Seletar,2024,5,14,2024-05-14,S25,2024,5,20.6,14.6,19.4,20.6
Seletar,2024,5,15,2024-05-15,S25,2024,5,33.2,21.4,28.2,31.6
Seletar,2024,5,16,2024-05-16,S25,2024,5,11.8,10.4,11.4,11.6
Seletar,2024,5,17,2024-05-17,S25,2024,5,2,2,2,2
Seletar,2024,5,18,2024-05-18,S25,2024,5,0,0,0,0
Seletar,2024,5,19,2024-05-19,S25,2024,5,0.6,0.4,0.4,0.4
Seletar,2024,5,20,2024-05-20,S25,2024,5,28.8,23.2,25,25
Seletar,2024,5,21,2024-05-21,S25,2024,5,0,0,0,0
Seletar,2024,5,22,2024-05-22,S25,2024,5,29.4,26.8,28.4,28.4
Seletar,2024,5,23,2024-05-23,S25,2024,5,1,0.4,0.6,0.6
Seletar,2024,5,24,2024-05-24,S25,2024,5,2.6,1.2,2.2,2.6
Seletar,2024,5,25,2024-05-25,S25,2024,5,12.8,8,8,8
Seletar,2024,5,26,2024-05-26,S25,2024,5,0,0,0,0
Seletar,2024,5,27,2024-05-27,S25,2024,5,0,0,0,0
Seletar,2024,5,28,2024-05-28,S25,2024,5,0,0,0,0
Seletar,2024,5,29,2024-05-29,S25,2024,5,0,0,0,0
Seletar,2024,5,30,2024-05-30,S25,2024,5,0,0,0,0
Seletar,2024,5,31,2024-05-31,S25,2024,5,0.2,0.2,0.2,0.2
Seletar,2024,6,1,2024-06-01,S25,2024,6,9.4,2.4,3.4,5.4
Seletar,2024,6,2,2024-06-02,S25,2024,6,4.8,2.2,3.2,4.6
Seletar,2024,6,3,2024-06-03,S25,2024,6,0,0,0,0
Seletar,2024,6,4,2024-06-04,S25,2024,6,0,0,0,0
Seletar,2024,6,5,2024-06-05,S25,2024,6,0,0,0,0
Seletar,2024,6,6,2024-06-06,S25,2024,6,13.2,6.8,11.2,12.8
Seletar,2024,6,7,2024-06-07,S25,2024,6,0.2,0.2,0.2,0.2
Seletar,2024,6,8,2024-06-08,S25,2024,6,0,0,0,0
Seletar,2024,6,9,2024-06-09,S25,2024,6,0,0,0,0
Seletar,2024,6,10,2024-06-10,S25,2024,6,18,12,15,16
Seletar,2024,6,11,2024-06-11,S25,2024,6,0,0,0,0
Seletar,2024,6,12,2024-06-12,S25,2024,6,5,5,5,5
Seletar,2024,6,13,2024-06-13,S25,2024,6,0,0,0,0
Seletar,2024,6,14,2024-06-14,S25,2024,6,22.2,20.6,21.8,22.2
Seletar,2024,6,15,2024-06-15,S25,2024,6,0,0,0,0
Seletar,2024,6,16,2024-06-16,S25,2024,6,10.2,4.2,6.6,9.2
Seletar,2024,6,17,2024-06-17,S25,2024,6,0,0,0,0
Seletar,2024,6,18,2024-06-18,S25,2024,6,3,2.8,2.8,2.8
Seletar,2024,6,19,2024-06-19,S25,2024,6,0.4,0.4,0.4,0.4
Seletar,2024,6,20,2024-06-20,S25,2024,6,0,0,0,0
Seletar,2024,6,21,2024-06-21,S25,2024,6,35.2,18.2,21.6,25.8
Seletar,2024,6,22,2024-06-22,S25,2024,6,28.6,10,15,21.8
Seletar,2024,6,23,2024-06-23,S25,2024,6,0,0,0,0
Seletar,2024,6,24,2024-06-24,S25,2024,6,0,0,0,0
Seletar,2024,6,25,2024-06-25,S25,2024,6,3.2,1.8,2.6,3.2
Seletar,2024,6,26,2024-06-26,S25,2024,6,0,0,0,0
Seletar,2024,6,27,2024-06-27,S25,2024,6,0,0,0,0
Seletar,2024,6,28,2024-06-28,S25,2024,6,0,0,0,0
Seletar,2024,6,29,2024-06-29,S25,2024,6,2.8,2.4,2.6,2.8
Seletar,2024,6,30,2024-06-30,S25,2024,6,24,6.6,9,17
Seletar,2024,7,1,2024-07-01,S25,2024,7,0,0,0,0
Seletar,2024,7,2,2024-07-02,S25,2024,7,1.2,0.8,1,1.2
Seletar,2024,7,3,2024-07-03,S25,2024,7,2,1.8,2,2
Seletar,2024,7,4,2024-07-04,S25,2024,7,0,0,0,0
Seletar,2024,7,5,2024-07-05,S25,2024,7,44.6,42,43.8,44.4
Seletar,2024,7,6,2024-07-06,S25,2024,7,1.4,1,1,1
Seletar,2024,7,7,2024-07-07,S25,2024,7,0.4,0.4,0.4,0.4
Seletar,2024,7,8,2024-07-08,S25,2024,7,6.8,2.6,4,5.2
Seletar,2024,7,9,2024-07-09,S25,2024,7,20.4,18.8,20,20
Seletar,2024,7,10,2024-07-10,S25,2024,7,0.2,0.2,0.2,0.2
Seletar,2024,7,11,2024-07-11,S25,2024,7,0,0,0,0
Seletar,2024,7,12,2024-07-12,S25,2024,7,10.8,7.2,7.6,9.2
Seletar,2024,7,13,2024-07-13,S25,2024,7,0,0,0,0
Seletar,2024,7,14,2024-07-14,S25,2024,7,0.6,0.6,0.6,0.6
Seletar,2024,7,15,2024-07-15,S25,2024,7,0,0,0,0
Seletar,2024,7,16,2024-07-16,S25,2024,7,0,0,0,0
Seletar,2024,7,17,2024-07-17,S25,2024,7,0,0,0,0
Seletar,2024,7,18,2024-07-18,S25,2024,7,0,0,0,0
Seletar,2024,7,19,2024-07-19,S25,2024,7,0,0,0,0
Seletar,2024,7,20,2024-07-20,S25,2024,7,0,0,0,0
Seletar,2024,7,21,2024-07-21,S25,2024,7,0,0,0,0
Seletar,2024,7,22,2024-07-22,S25,2024,7,0.4,0.4,0.4,0.4
Seletar,2024,7,23,2024-07-23,S25,2024,7,0,0,0,0
Seletar,2024,7,24,2024-07-24,S25,2024,7,0,0,0,0
Seletar,2024,7,25,2024-07-25,S25,2024,7,0,0,0,0
Seletar,2024,7,26,2024-07-26,S25,2024,7,0,0,0,0
Seletar,2024,7,27,2024-07-27,S25,2024,7,0,0,0,0
Seletar,2024,7,28,2024-07-28,S25,2024,7,0,0,0,0
Seletar,2024,7,29,2024-07-29,S25,2024,7,0,0,0,0
Seletar,2024,7,30,2024-07-30,S25,2024,7,0,0,0,0
Seletar,2024,7,31,2024-07-31,S25,2024,7,1.6,1.6,1.6,1.6
Seletar,2024,8,1,2024-08-01,S25,2024,8,0,0,0,0
Seletar,2024,8,2,2024-08-02,S25,2024,8,0,0,0,0
Seletar,2024,8,3,2024-08-03,S25,2024,8,0.4,0.2,0.2,0.2
Seletar,2024,8,4,2024-08-04,S25,2024,8,14.8,3.4,3.8,5.2
Seletar,2024,8,5,2024-08-05,S25,2024,8,0,0,0,0
Seletar,2024,8,6,2024-08-06,S25,2024,8,0,0,0,0
Seletar,2024,8,7,2024-08-07,S25,2024,8,0,0,0,0
Seletar,2024,8,8,2024-08-08,S25,2024,8,3,2,2.8,3
Seletar,2024,8,9,2024-08-09,S25,2024,8,3.4,2.2,2.2,2.2
Seletar,2024,8,10,2024-08-10,S25,2024,8,0,0,0,0
Seletar,2024,8,11,2024-08-11,S25,2024,8,1,0.6,0.8,0.8
Seletar,2024,8,12,2024-08-12,S25,2024,8,2.8,1.6,2.4,2.8
Seletar,2024,8,13,2024-08-13,S25,2024,8,0,0,0,0
Seletar,2024,8,14,2024-08-14,S25,2024,8,24.8,16,16.4,20.4
Seletar,2024,8,15,2024-08-15,S25,2024,8,0.4,0.4,0.4,0.4
Seletar,2024,8,16,2024-08-16,S25,2024,8,2.6,2.4,2.6,2.6
Seletar,2024,8,17,2024-08-17,S25,2024,8,0,0,0,0
Seletar,2024,8,18,2024-08-18,S25,2024,8,0,0,0,0
Seletar,2024,8,19,2024-08-19,S25,2024,8,0,0,0,0
Seletar,2024,8,20,2024-08-20,S25,2024,8,6.8,6.4,6.6,6.6
Seletar,2024,8,21,2024-08-21,S25,2024,8,0.2,0.2,0.2,0.2
Seletar,2024,8,22,2024-08-22,S25,2024,8,0,0,0,0
Seletar,2024,8,23,2024-08-23,S25,2024,8,0.2,0.2,0.2,0.2
Seletar,2024,8,24,2024-08-24,S25,2024,8,3.2,1.2,1.2,1.4
Seletar,2024,8,25,2024-08-25,S25,2024,8,0,0,0,0
Seletar,2024,8,26,2024-08-26,S25,2024,8,0,0,0,0
Seletar,2024,8,27,2024-08-27,S25,2024,8,4.2,4,4.2,4.2
Seletar,2024,8,28,2024-08-28,S25,2024,8,18.4,12,17.8,18.4
Seletar,2024,8,29,2024-08-29,S25,2024,8,0,0,0,0
Seletar,2024,8,30,2024-08-30,S25,2024,8,0,0,0,0
Seletar,2024,8,31,2024-08-31,S25,2024,8,0,0,0,0
Seletar,2024,9,1,2024-09-01,S25,2024,9,0,0,0,0
Seletar,2024,9,2,2024-09-02,S25,2024,9,0,0,0,0
Seletar,2024,9,3,2024-09-03,S25,2024,9,4.4,4,4.2,4.4
Seletar,2024,9,4,2024-09-04,S25,2024,9,13.8,5.2,6.4,10.8
Seletar,2024,9,5,2024-09-05,S25,2024,9,0,0,0,0
Seletar,2024,9,6,2024-09-06,S25,2024,9,0,0,0,0
Seletar,2024,9,7,2024-09-07,S25,2024,9,2.2,2,2,2.2
Seletar,2024,9,8,2024-09-08,S25,2024,9,8.6,8.2,8.6,8.6
Seletar,2024,9,9,2024-09-09,S25,2024,9,7,3.6,4.6,5.8
Seletar,2024,9,10,2024-09-10,S25,2024,9,12.2,5.2,9.4,11.2
Seletar,2024,9,11,2024-09-11,S25,2024,9,52,29.2,49.4,52
Seletar,2024,9,12,2024-09-12,S25,2024,9,0.2,0.2,0.2,0.2
Seletar,2024,9,13,2024-09-13,S25,2024,9,0,0,0,0
Seletar,2024,9,14,2024-09-14,S25,2024,9,28.8,15.4,21.8,23.6
Seletar,2024,9,15,2024-09-15,S25,2024,9,20.2,18,19.8,20.2
Seletar,2024,9,16,2024-09-16,S25,2024,9,0,0,0,0
Seletar,2024,9,17,2024-09-17,S25,2024,9,12.4,12,12.4,12.4
Seletar,2024,9,18,2024-09-18,S25,2024,9,0.2,0.2,0.2,0.2
Seletar,2024,9,19,2024-09-19,S25,2024,9,0,0,0,0
Seletar,2024,9,20,2024-09-20,S25,2024,9,6.8,6.8,6.8,6.8
Seletar,2024,9,21,2024-09-21,S25,2024,9,11.8,6.8,11.6,15.4
Seletar,2024,9,22,2024-09-22,S25,2024,9,0,0,0,0
Seletar,2024,9,23,2024-09-23,S25,2024,9,1.4,0.8,0.8,1
Seletar,2024,9,24,2024-09-24,S25,2024,9,9,9,9,9
Seletar,2024,9,25,2024-09-25,S25,2024,9,25.2,16,23.4,24.2
Seletar,2024,9,26,2024-09-26,S25,2024,9,5.4,1.6,2.8,4.4
Seletar,2024,9,27,2024-09-27,S25,2024,9,0,0,0,0
Seletar,2024,9,28,2024-09-28,S25,2024,9,0,0,0,0
Seletar,2024,9,29,2024-09-29,S25,2024,9,2.6,2.6,2.6,2.6
Seletar,2024,9,30,2024-09-30,S25,2024,9,44.4,33.2,40.2,40.2
Seletar,2024,10,1,2024-10-01,S25,2024,10,15.4,9.4,9.6,10.4
Seletar,2024,10,2,2024-10-02,S25,2024,10,0,0,0,0
Seletar,2024,10,3,2024-10-03,S25,2024,10,1,0.6,0.8,1
Seletar,2024,10,4,2024-10-04,S25,2024,10,15,7,9.4,14.6
Seletar,2024,10,5,2024-10-05,S25,2024,10,0,0,0,0
Seletar,2024,10,6,2024-10-06,S25,2024,10,14.6,7.6,9.2,10
Seletar,2024,10,7,2024-10-07,S25,2024,10,0,0,0,0
Seletar,2024,10,8,2024-10-08,S25,2024,10,0,0,0,0
Seletar,2024,10,9,2024-10-09,S25,2024,10,2.2,2.2,2.2,2.2
Seletar,2024,10,10,2024-10-10,S25,2024,10,3.8,3.8,3.8,3.8
Seletar,2024,10,11,2024-10-11,S25,2024,10,41.2,19.6,21.4,22.2
Seletar,2024,10,12,2024-10-12,S25,2024,10,5.4,2.8,2.8,3.2
Seletar,2024,10,13,2024-10-13,S25,2024,10,0.2,0.2,0.2,0.2
Seletar,2024,10,14,2024-10-14,S25,2024,10,45.2,24.6,30.4,33
Seletar,2024,10,15,2024-10-15,S25,2024,10,2,1.4,2,2
Seletar,2024,10,16,2024-10-16,S25,2024,10,6,5.2,5.8,6
