Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),station,year,month,date
Choa Chu Kang (South),2022.0,7.0,14,0.0,0.0,0.0,0.0,29.2,32.8,26.9,13.1,36.3,S121,2022,7,2022-07-14
Choa Chu Kang (South),2022.0,7.0,15,0.0,0.0,0.0,0.0,29.1,32.1,26.6,13.9,34.3,S121,2022,7,2022-07-15
Choa Chu Kang (South),2022.0,7.0,16,0.0,0.0,0.0,0.0,29.6,32.9,27.4,15.1,37.8,S121,2022,7,2022-07-16
Choa Chu Kang (South),2022.0,7.0,17,0.0,0.0,0.0,0.0,30.5,34.7,28.0,13.1,35.2,S121,2022,7,2022-07-17
Choa Chu Kang (South),2022.0,7.0,18,0.0,0.0,0.0,0.0,30.2,33.6,27.7,13.7,35.0,S121,2022,7,2022-07-18
Choa Chu Kang (South),2022.0,7.0,19,0.0,0.0,0.0,0.0,30.2,33.8,27.6,14.0,36.3,S121,2022,7,2022-07-19
Choa Chu Kang (South),2022.0,7.0,20,19.6,9.8,10.0,10.0,26.6,30.1,22.4,11.6,46.9,S121,2022,7,2022-07-20
Choa Chu Kang (South),2022.0,7.0,21,0.2,0.2,0.2,0.2,28.2,32.3,25.8,12.2,39.6,S121,2022,7,2022-07-21
Choa Chu Kang (South),2022.0,7.0,22,3.4,1.6,2.0,2.6,27.1,31.9,25.3,10.9,32.4,S121,2022,7,2022-07-22
Choa Chu Kang (South),2022.0,7.0,23,2.8,2.8,2.8,2.8,27.6,33.6,24.9,10.7,31.3,S121,2022,7,2022-07-23
Choa Chu Kang (South),2022.0,7.0,24,1.2,1.0,1.2,1.2,26.8,32.9,24.9,10.6,32.0,S121,2022,7,2022-07-24
Choa Chu Kang (South),2022.0,7.0,25,7.2,6.0,6.0,6.0,26.7,31.3,24.2,10.3,27.4,S121,2022,7,2022-07-25
Choa Chu Kang (South),2022.0,7.0,26,29.8,24.8,32.6,33.8,26.6,30.3,23.4,12.6,31.3,S121,2022,7,2022-07-26
Choa Chu Kang (South),2022.0,7.0,27,0.0,0.0,0.0,0.0,29.2,32.8,25.6,14.5,43.5,S121,2022,7,2022-07-27
Choa Chu Kang (South),2022.0,7.0,28,2.8,2.2,2.2,2.2,27.9,31.6,26.3,11.7,37.4,S121,2022,7,2022-07-28
Choa Chu Kang (South),2022.0,7.0,29,11.4,5.8,7.6,8.4,27.0,31.8,23.8,11.5,65.9,S121,2022,7,2022-07-29
Choa Chu Kang (South),2022.0,7.0,30,0.0,0.0,0.0,0.2,28.4,32.7,24.7,13.8,35.9,S121,2022,7,2022-07-30
Choa Chu Kang (South),2022.0,7.0,31,0.0,0.0,0.0,0.0,29.0,33.1,26.6,13.7,38.5,S121,2022,7,2022-07-31
Choa Chu Kang (South),2022.0,8.0,1,4.6,3.4,4.4,4.4,27.9,31.6,24.9,11.4,29.8,S121,2022,8,2022-08-01
Choa Chu Kang (South),2022.0,8.0,2,14.0,5.2,7.0,10.2,26.5,32.3,24.2,11.4,41.1,S121,2022,8,2022-08-02
Choa Chu Kang (South),2022.0,8.0,3,60.6,16.2,26.2,40.8,25.9,29.4,23.4,11.2,30.9,S121,2022,8,2022-08-03
Choa Chu Kang (South),2022.0,8.0,4,2.4,1.2,1.4,7.8,25.9,29.1,23.5,10.0,26.7,S121,2022,8,2022-08-04
Choa Chu Kang (South),2022.0,8.0,5,0.0,0.0,0.0,0.0,27.6,31.1,24.6,12.9,28.9,S121,2022,8,2022-08-05
Choa Chu Kang (South),2022.0,8.0,6,0.0,0.0,0.0,0.0,28.7,33.0,25.0,13.1,34.6,S121,2022,8,2022-08-06
Choa Chu Kang (South),2022.0,8.0,7,33.8,24.2,31.4,33.4,28.0,31.4,22.6,13.3,37.8,S121,2022,8,2022-08-07
Choa Chu Kang (South),2022.0,8.0,8,0.0,0.0,0.0,0.0,29.5,32.8,27.6,14.6,40.0,S121,2022,8,2022-08-08
Choa Chu Kang (South),2022.0,8.0,9,0.0,0.0,0.0,0.0,29.3,33.1,25.8,13.6,35.6,S121,2022,8,2022-08-09
Choa Chu Kang (South),2022.0,8.0,10,0.0,0.0,0.0,0.0,29.5,32.8,26.7,15.0,46.9,S121,2022,8,2022-08-10
Choa Chu Kang (South),2022.0,8.0,11,0.0,0.0,0.0,0.0,30.1,33.4,27.6,14.7,44.6,S121,2022,8,2022-08-11
Choa Chu Kang (South),2022.0,8.0,12,0.0,0.0,0.0,0.0,29.8,33.7,27.3,12.7,41.1,S121,2022,8,2022-08-12
Choa Chu Kang (South),2022.0,8.0,13,29.0,24.2,28.4,29.0,26.9,30.4,22.6,11.5,40.4,S121,2022,8,2022-08-13
Choa Chu Kang (South),2022.0,8.0,14,38.6,34.2,38.0,38.6,27.6,34.2,22.4,11.5,32.8,S121,2022,8,2022-08-14
Choa Chu Kang (South),2022.0,8.0,15,0.0,0.0,0.0,0.0,28.5,32.4,25.5,11.2,29.8,S121,2022,8,2022-08-15
Choa Chu Kang (South),2022.0,8.0,16,21.6,11.0,19.8,21.6,27.3,32.0,22.2,11.5,42.4,S121,2022,8,2022-08-16
Choa Chu Kang (South),2022.0,8.0,17,0.0,0.0,0.0,0.0,29.1,33.2,25.9,13.5,35.6,S121,2022,8,2022-08-17
Choa Chu Kang (South),2022.0,8.0,18,12.6,10.8,10.8,10.8,27.8,32.5,24.1,12.1,40.0,S121,2022,8,2022-08-18
Choa Chu Kang (South),2022.0,8.0,19,0.0,0.0,0.0,0.0,28.1,32.2,24.8,12.6,33.9,S121,2022,8,2022-08-19
Choa Chu Kang (South),2022.0,8.0,20,13.2,7.4,9.6,11.0,27.3,32.1,24.5,11.7,40.7,S121,2022,8,2022-08-20
Choa Chu Kang (South),2022.0,8.0,21,28.4,16.4,23.4,28.0,26.6,29.9,23.6,11.1,27.0,S121,2022,8,2022-08-21
Choa Chu Kang (South),2022.0,8.0,22,4.4,4.4,4.4,4.4,28.6,32.2,25.1,13.4,34.6,S121,2022,8,2022-08-22
Choa Chu Kang (South),2022.0,8.0,23,9.4,4.0,4.2,7.2,26.0,27.9,24.5,10.2,33.9,S121,2022,8,2022-08-23
Choa Chu Kang (South),2022.0,8.0,24,3.4,1.6,2.2,2.6,27.1,32.5,24.4,12.3,43.2,S121,2022,8,2022-08-24
Choa Chu Kang (South),2022.0,8.0,25,10.4,9.4,10.2,10.2,27.2,30.8,24.8,13.8,40.0,S121,2022,8,2022-08-25
Choa Chu Kang (South),2022.0,8.0,26,15.8,7.4,8.8,11.4,25.4,26.8,24.0,9.8,29.1,S121,2022,8,2022-08-26
Choa Chu Kang (South),2022.0,8.0,27,25.2,9.8,14.4,21.6,26.0,32.7,23.1,10.9,30.6,S121,2022,8,2022-08-27
Choa Chu Kang (South),2022.0,8.0,28,6.0,5.8,5.8,5.8,26.5,31.1,23.8,10.1,24.4,S121,2022,8,2022-08-28
Choa Chu Kang (South),2022.0,8.0,29,2.6,1.2,2.0,2.6,26.6,30.9,24.6,10.3,24.8,S121,2022,8,2022-08-29
Choa Chu Kang (South),2022.0,8.0,30,2.2,2.0,2.0,2.0,27.2,30.2,25.4,11.8,27.8,S121,2022,8,2022-08-30
Choa Chu Kang (South),2022.0,8.0,31,0.0,0.0,0.0,0.0,28.3,33.1,24.9,12.0,36.7,S121,2022,8,2022-08-31
Choa Chu Kang (South),2022.0,9.0,1,1.2,1.2,1.2,1.2,28.1,33.0,25.4,10.9,33.2,S121,2022,9,2022-09-01
Choa Chu Kang (South),2022.0,9.0,2,5.0,2.4,2.8,2.8,26.5,28.2,24.6,10.7,28.5,S121,2022,9,2022-09-02
Choa Chu Kang (South),2022.0,9.0,3,0.0,0.0,0.0,0.0,28.4,32.5,25.5,13.5,38.5,S121,2022,9,2022-09-03
Choa Chu Kang (South),2022.0,9.0,4,7.6,2.8,3.6,5.8,27.4,29.6,25.9,11.4,29.1,S121,2022,9,2022-09-04
Choa Chu Kang (South),2022.0,9.0,5,28.6,17.0,27.2,28.4,26.5,32.7,23.1,11.2,48.9,S121,2022,9,2022-09-05
Choa Chu Kang (South),2022.0,9.0,6,0.0,0.0,0.0,0.0,27.9,32.7,24.5,11.9,34.6,S121,2022,9,2022-09-06
Choa Chu Kang (South),2022.0,9.0,7,0.2,0.2,0.2,0.2,26.8,29.4,25.6,11.1,32.8,S121,2022,9,2022-09-07
Choa Chu Kang (South),2022.0,9.0,8,0.0,0.0,0.0,0.0,28.3,33.2,25.8,11.9,33.2,S121,2022,9,2022-09-08
Choa Chu Kang (South),2022.0,9.0,9,1.0,0.6,0.8,1.0,26.4,28.6,25.4,11.7,29.1,S121,2022,9,2022-09-09
Choa Chu Kang (South),2022.0,9.0,10,0.0,0.0,0.0,0.0,28.2,31.8,25.2,13.8,33.2,S121,2022,9,2022-09-10
Choa Chu Kang (South),2022.0,9.0,11,0.4,0.2,0.2,0.2,27.0,30.2,25.4,11.4,42.0,S121,2022,9,2022-09-11
Choa Chu Kang (South),2022.0,9.0,12,0.0,0.0,0.0,0.0,27.9,32.7,24.4,10.7,30.2,S121,2022,9,2022-09-12
Choa Chu Kang (South),2022.0,9.0,13,5.6,4.6,5.2,5.6,27.4,31.3,23.3,12.0,33.9,S121,2022,9,2022-09-13
Choa Chu Kang (South),2022.0,9.0,14,0.0,0.0,0.0,0.0,27.1,29.5,25.4,13.2,47.2,S121,2022,9,2022-09-14
Choa Chu Kang (South),2022.0,9.0,15,0.0,0.0,0.0,0.0,28.0,32.1,25.0,11.9,33.5,S121,2022,9,2022-09-15
Choa Chu Kang (South),2022.0,9.0,16,0.0,0.0,0.0,0.0,28.8,33.0,25.5,13.1,35.0,S121,2022,9,2022-09-16
Choa Chu Kang (South),2022.0,9.0,17,0.0,0.0,0.0,0.0,28.3,30.9,25.9,12.8,39.3,S121,2022,9,2022-09-17
Choa Chu Kang (South),2022.0,9.0,18,48.6,13.2,20.6,36.6,25.7,28.0,22.4,11.0,37.4,S121,2022,9,2022-09-18
Choa Chu Kang (South),2022.0,9.0,19,0.0,0.0,0.0,0.0,27.7,30.8,25.1,11.8,29.4,S121,2022,9,2022-09-19
Choa Chu Kang (South),2022.0,9.0,20,0.2,0.2,0.2,0.2,27.0,29.5,24.0,11.5,35.6,S121,2022,9,2022-09-20
Choa Chu Kang (South),2022.0,9.0,21,0.0,0.0,0.0,0.0,28.5,32.6,25.3,12.6,37.0,S121,2022,9,2022-09-21
Choa Chu Kang (South),2022.0,9.0,22,47.6,15.4,22.0,30.4,26.5,29.5,22.5,11.3,37.0,S121,2022,9,2022-09-22
Choa Chu Kang (South),2022.0,9.0,23,0.0,0.0,0.0,0.0,29.0,33.8,25.9,13.1,36.3,S121,2022,9,2022-09-23
Choa Chu Kang (South),2022.0,9.0,24,9.6,8.4,9.4,9.6,27.9,32.2,25.0,11.3,28.5,S121,2022,9,2022-09-24
Choa Chu Kang (South),2022.0,9.0,25,71.2,16.6,31.8,46.4,26.4,31.3,22.1,11.6,37.8,S121,2022,9,2022-09-25
Choa Chu Kang (South),2022.0,9.0,26,0.0,0.0,0.0,0.0,,,,,,S121,2022,9,2022-09-26
Choa Chu Kang (South),2022.0,9.0,27,0.0,0.0,0.0,0.0,28.5,32.3,24.9,12.7,36.3,S121,2022,9,2022-09-27
Choa Chu Kang (South),2022.0,9.0,28,0.0,0.0,0.0,0.0,28.4,32.5,25.1,10.4,26.7,S121,2022,9,2022-09-28
Choa Chu Kang (South),2022.0,9.0,29,6.0,3.6,5.6,6.0,27.9,31.4,23.6,12.0,39.3,S121,2022,9,2022-09-29
Choa Chu Kang (South),2022.0,9.0,30,1.2,1.2,1.2,1.2,28.4,33.6,25.4,11.5,28.2,S121,2022,9,2022-09-30
Choa Chu Kang (South),2022.0,10.0,1,5.4,2.4,3.8,5.4,26.8,32.8,25.2,10.1,26.3,S121,2022,10,2022-10-01
Choa Chu Kang (South),2022.0,10.0,2,22.8,10.0,14.4,20.0,27.0,32.5,22.7,10.1,24.8,S121,2022,10,2022-10-02
Choa Chu Kang (South),2022.0,10.0,3,27.0,12.6,22.4,26.4,26.8,32.3,23.7,10.5,30.6,S121,2022,10,2022-10-03
Choa Chu Kang (South),2022.0,10.0,4,4.0,2.8,3.4,3.4,26.2,30.7,24.4,10.6,28.9,S121,2022,10,2022-10-04
Choa Chu Kang (South),2022.0,10.0,5,68.8,22.6,32.6,52.2,26.1,29.2,23.2,10.3,29.1,S121,2022,10,2022-10-05
Choa Chu Kang (South),2022.0,10.0,6,18.6,14.0,16.0,17.0,25.7,29.8,23.7,10.2,42.4,S121,2022,10,2022-10-06
Choa Chu Kang (South),2022.0,10.0,7,15.6,5.6,8.4,11.6,25.1,28.9,23.6,11.2,36.7,S121,2022,10,2022-10-07
Choa Chu Kang (South),2022.0,10.0,8,0.0,0.0,0.0,0.0,27.2,31.8,23.6,12.3,31.7,S121,2022,10,2022-10-08
Choa Chu Kang (South),2022.0,10.0,9,4.0,3.4,3.6,4.0,27.6,31.2,24.7,10.2,24.4,S121,2022,10,2022-10-09
Choa Chu Kang (South),2022.0,10.0,10,34.4,16.6,27.8,32.6,26.8,30.2,23.0,11.5,40.4,S121,2022,10,2022-10-10
Choa Chu Kang (South),2022.0,10.0,11,4.8,3.0,3.6,4.6,28.4,34.0,24.9,11.6,32.8,S121,2022,10,2022-10-11
Choa Chu Kang (South),2022.0,10.0,12,1.4,1.0,1.0,1.2,26.4,29.8,23.9,10.5,29.8,S121,2022,10,2022-10-12
Choa Chu Kang (South),2022.0,10.0,13,0.0,0.0,0.0,0.0,28.3,32.9,24.7,10.9,31.7,S121,2022,10,2022-10-13
Choa Chu Kang (South),2022.0,10.0,14,1.0,1.0,1.0,1.0,27.6,30.8,24.7,11.0,46.5,S121,2022,10,2022-10-14
Choa Chu Kang (South),2022.0,10.0,15,0.0,0.0,0.0,0.0,28.6,32.4,25.8,12.0,40.7,S121,2022,10,2022-10-15
Choa Chu Kang (South),2022.0,10.0,16,50.4,17.2,22.2,32.6,27.1,31.2,22.8,10.7,38.5,S121,2022,10,2022-10-16
Choa Chu Kang (South),2022.0,10.0,17,20.0,16.4,18.8,19.6,27.8,32.3,23.2,10.8,42.4,S121,2022,10,2022-10-17
Choa Chu Kang (South),2022.0,10.0,18,0.0,0.0,0.0,0.0,28.4,31.8,25.2,10.6,29.4,S121,2022,10,2022-10-18
Choa Chu Kang (South),2022.0,10.0,19,0.0,0.0,0.0,0.0,28.8,32.9,26.7,10.7,28.9,S121,2022,10,2022-10-19
Choa Chu Kang (South),2022.0,10.0,20,0.0,0.0,0.0,0.0,29.7,34.4,26.4,10.7,31.7,S121,2022,10,2022-10-20
Choa Chu Kang (South),2022.0,10.0,21,10.4,4.4,6.4,9.8,27.0,30.6,24.8,10.7,28.9,S121,2022,10,2022-10-21
Choa Chu Kang (South),2022.0,10.0,22,3.2,1.0,1.8,2.2,26.7,32.1,24.3,10.5,29.8,S121,2022,10,2022-10-22
Choa Chu Kang (South),2022.0,10.0,23,0.0,0.0,0.0,0.2,26.8,30.1,24.2,10.9,30.9,S121,2022,10,2022-10-23
Choa Chu Kang (South),2022.0,10.0,24,0.4,0.2,0.4,0.4,27.3,30.5,25.2,10.7,23.0,S121,2022,10,2022-10-24
Choa Chu Kang (South),2022.0,10.0,25,16.0,9.0,11.2,13.6,26.7,31.6,22.9,10.5,33.2,S121,2022,10,2022-10-25
Choa Chu Kang (South),2022.0,10.0,26,8.6,2.8,4.0,5.8,25.7,29.5,23.2,10.9,48.9,S121,2022,10,2022-10-26
Choa Chu Kang (South),2022.0,10.0,27,4.0,3.8,3.8,4.0,27.6,32.3,24.2,12.4,44.6,S121,2022,10,2022-10-27
Choa Chu Kang (South),2022.0,10.0,28,2.0,0.8,1.0,1.4,27.9,32.9,24.8,11.7,37.4,S121,2022,10,2022-10-28
Choa Chu Kang (South),2022.0,10.0,29,0.0,0.0,0.0,0.0,28.0,32.2,25.3,11.3,37.0,S121,2022,10,2022-10-29
Choa Chu Kang (South),2022.0,10.0,30,47.6,30.6,31.8,47.0,28.2,33.3,23.7,10.5,30.9,S121,2022,10,2022-10-30
Choa Chu Kang (South),2022.0,10.0,31,3.2,0.8,30.8,32.4,27.4,31.7,23.7,11.2,39.3,S121,2022,10,2022-10-31
Choa Chu Kang (South),2022.0,11.0,1,0.2,0.2,0.2,0.2,27.3,30.3,24.5,10.8,42.0,S121,2022,11,2022-11-01
Choa Chu Kang (South),2022.0,11.0,2,0.0,0.0,0.0,0.0,27.7,32.4,25.1,10.3,29.1,S121,2022,11,2022-11-02
Choa Chu Kang (South),2022.0,11.0,3,0.2,0.2,0.2,0.2,27.5,31.6,24.8,12.0,24.4,S121,2022,11,2022-11-03
Choa Chu Kang (South),2022.0,11.0,4,28.0,12.2,19.4,19.4,28.2,32.6,23.4,11.4,37.8,S121,2022,11,2022-11-04
Choa Chu Kang (South),2022.0,11.0,5,22.8,13.8,21.4,24.8,25.3,27.7,22.1,11.1,61.1,S121,2022,11,2022-11-05
Choa Chu Kang (South),2022.0,11.0,6,0.0,0.0,0.0,0.0,26.8,31.5,24.5,11.8,33.5,S121,2022,11,2022-11-06
Choa Chu Kang (South),2022.0,11.0,7,7.2,2.6,3.8,5.2,26.8,33.4,24.3,10.5,30.9,S121,2022,11,2022-11-07
Choa Chu Kang (South),2022.0,11.0,8,14.4,6.4,9.8,14.0,26.0,32.1,23.6,10.6,32.4,S121,2022,11,2022-11-08
Choa Chu Kang (South),2022.0,11.0,9,0.0,0.0,0.2,0.2,26.4,29.2,24.1,10.9,27.8,S121,2022,11,2022-11-09
Choa Chu Kang (South),2022.0,11.0,10,34.8,22.0,23.0,23.0,26.2,30.4,24.2,10.0,32.4,S121,2022,11,2022-11-10
Choa Chu Kang (South),2022.0,11.0,11,3.2,2.2,2.4,2.4,26.7,32.0,24.3,10.3,33.2,S121,2022,11,2022-11-11
Choa Chu Kang (South),2022.0,11.0,12,44.2,15.2,29.4,35.2,25.7,30.2,24.2,9.5,27.0,S121,2022,11,2022-11-12
Choa Chu Kang (South),2022.0,11.0,13,6.2,3.6,4.2,4.6,25.9,30.3,24.1,10.2,30.9,S121,2022,11,2022-11-13
Choa Chu Kang (South),2022.0,11.0,14,77.2,51.4,64.0,71.6,27.1,31.9,23.2,10.6,33.5,S121,2022,11,2022-11-14
Choa Chu Kang (South),2022.0,11.0,15,2.8,1.2,1.8,2.4,27.5,32.0,24.0,12.4,54.1,S121,2022,11,2022-11-15
Choa Chu Kang (South),2022.0,11.0,16,2.2,1.2,1.2,1.4,27.7,34.4,24.7,10.8,32.8,S121,2022,11,2022-11-16
Choa Chu Kang (South),2022.0,11.0,17,1.0,0.8,1.0,1.0,27.4,32.2,23.9,10.8,40.4,S121,2022,11,2022-11-17
Choa Chu Kang (South),2022.0,11.0,18,0.0,0.0,0.0,0.0,28.3,32.0,25.9,12.0,38.5,S121,2022,11,2022-11-18
Choa Chu Kang (South),2022.0,11.0,19,11.2,2.4,4.2,6.6,25.7,27.2,22.8,10.7,32.8,S121,2022,11,2022-11-19
Choa Chu Kang (South),2022.0,11.0,20,2.0,1.0,1.4,2.0,27.3,31.1,23.9,11.8,39.6,S121,2022,11,2022-11-20
Choa Chu Kang (South),2022.0,11.0,21,1.2,1.2,1.2,1.2,28.0,32.1,23.0,13.1,43.5,S121,2022,11,2022-11-21
Choa Chu Kang (South),2022.0,11.0,22,0.2,0.2,0.2,0.2,29.1,32.9,26.1,12.5,42.8,S121,2022,11,2022-11-22
Choa Chu Kang (South),2022.0,11.0,23,1.8,1.0,1.4,1.6,27.0,30.2,23.6,11.0,47.6,S121,2022,11,2022-11-23
Choa Chu Kang (South),2022.0,11.0,24,41.6,21.4,40.6,41.6,28.8,33.6,23.5,11.2,53.7,S121,2022,11,2022-11-24
Choa Chu Kang (South),2022.0,11.0,25,7.0,19.6,38.8,46.4,27.6,31.9,23.2,10.1,32.8,S121,2022,11,2022-11-25
Choa Chu Kang (South),2022.0,11.0,26,0.0,0.0,0.0,0.0,28.5,32.3,26.0,10.7,30.2,S121,2022,11,2022-11-26
Choa Chu Kang (South),2022.0,11.0,27,1.0,0.6,0.6,0.8,26.3,29.0,24.3,10.9,36.7,S121,2022,11,2022-11-27
Choa Chu Kang (South),2022.0,11.0,28,5.4,2.8,3.6,5.2,26.7,33.2,24.6,11.3,37.8,S121,2022,11,2022-11-28
Choa Chu Kang (South),2022.0,11.0,29,27.6,21.0,27.6,27.6,26.3,32.6,23.3,11.1,39.3,S121,2022,11,2022-11-29
Choa Chu Kang (South),2022.0,11.0,30,52.8,32.6,36.4,48.6,26.3,33.7,23.4,10.4,39.3,S121,2022,11,2022-11-30
Choa Chu Kang (South),2022.0,12.0,1,19.4,15.6,18.0,18.6,25.7,31.9,24.0,10.8,41.5,S121,2022,12,2022-12-01
Choa Chu Kang (South),2022.0,12.0,2,8.2,6.8,6.8,6.8,25.8,29.2,24.3,10.9,35.6,S121,2022,12,2022-12-02
Choa Chu Kang (South),2022.0,12.0,3,3.6,2.2,2.8,3.4,27.0,31.3,23.0,10.5,47.6,S121,2022,12,2022-12-03
Choa Chu Kang (South),2022.0,12.0,4,20.6,17.0,19.0,20.2,27.5,31.4,22.9,10.2,37.0,S121,2022,12,2022-12-04
Choa Chu Kang (South),2022.0,12.0,5,17.4,14.6,14.6,14.6,26.2,31.6,24.3,11.2,36.7,S121,2022,12,2022-12-05
Choa Chu Kang (South),2022.0,12.0,6,0.2,0.2,0.2,0.2,26.7,33.2,23.7,11.1,27.4,S121,2022,12,2022-12-06
Choa Chu Kang (South),2022.0,12.0,7,10.2,10.0,10.0,10.0,26.8,32.1,23.1,11.3,33.5,S121,2022,12,2022-12-07
Choa Chu Kang (South),2022.0,12.0,8,48.8,42.0,47.6,48.6,26.1,30.2,23.4,10.8,34.3,S121,2022,12,2022-12-08
Choa Chu Kang (South),2022.0,12.0,9,4.0,2.8,3.2,3.2,25.9,28.7,23.8,10.9,31.7,S121,2022,12,2022-12-09
Choa Chu Kang (South),2022.0,12.0,10,0.0,0.0,0.0,0.0,26.5,31.0,23.9,10.9,22.6,S121,2022,12,2022-12-10
Choa Chu Kang (South),2022.0,12.0,11,18.8,5.0,7.4,13.6,24.9,26.3,23.4,10.9,29.1,S121,2022,12,2022-12-11
Choa Chu Kang (South),2022.0,12.0,12,0.0,0.0,0.0,0.0,26.5,30.1,23.9,10.6,20.2,S121,2022,12,2022-12-12
Choa Chu Kang (South),2022.0,12.0,13,2.0,0.8,1.0,1.2,26.3,31.0,24.6,12.1,35.0,S121,2022,12,2022-12-13
Choa Chu Kang (South),2022.0,12.0,14,1.2,0.6,1.0,1.0,25.5,27.1,24.5,12.0,28.5,S121,2022,12,2022-12-14
Choa Chu Kang (South),2022.0,12.0,15,2.6,0.6,1.0,1.4,25.7,28.6,24.3,10.5,26.7,S121,2022,12,2022-12-15
Choa Chu Kang (South),2022.0,12.0,16,7.6,3.8,5.0,6.8,26.8,33.3,24.0,10.2,29.1,S121,2022,12,2022-12-16
Choa Chu Kang (South),2022.0,12.0,17,15.0,13.6,14.6,15.0,26.6,32.5,23.6,10.7,41.5,S121,2022,12,2022-12-17
Choa Chu Kang (South),2022.0,12.0,18,1.2,1.2,1.2,1.2,26.3,30.8,24.0,11.0,31.3,S121,2022,12,2022-12-18
Choa Chu Kang (South),2022.0,12.0,19,0.0,0.0,0.0,0.0,26.1,28.4,24.6,11.7,29.8,S121,2022,12,2022-12-19
Choa Chu Kang (South),2022.0,12.0,20,8.6,4.6,6.6,8.0,26.1,32.6,23.4,10.2,34.3,S121,2022,12,2022-12-20
Choa Chu Kang (South),2022.0,12.0,21,0.0,0.0,0.0,0.0,27.3,32.5,24.1,9.9,29.4,S121,2022,12,2022-12-21
Choa Chu Kang (South),2022.0,12.0,22,0.0,0.0,0.0,0.0,26.2,29.3,24.7,10.7,30.9,S121,2022,12,2022-12-22
Choa Chu Kang (South),2022.0,12.0,23,15.0,8.2,8.4,8.4,25.7,30.1,23.4,12.0,41.9,S121,2022,12,2022-12-23
Choa Chu Kang (South),2022.0,12.0,24,0.2,0.2,0.2,0.2,26.8,31.5,23.9,13.7,36.7,S121,2022,12,2022-12-24
Choa Chu Kang (South),2022.0,12.0,25,1.2,1.2,1.2,1.2,27.2,32.1,24.4,13.3,29.1,S121,2022,12,2022-12-25
Choa Chu Kang (South),2022.0,12.0,26,0.0,0.0,0.0,0.0,27.1,30.5,25.3,14.6,35.0,S121,2022,12,2022-12-26
Choa Chu Kang (South),2022.0,12.0,27,1.6,0.6,0.8,1.2,26.8,31.3,24.6,13.3,30.9,S121,2022,12,2022-12-27
Choa Chu Kang (South),2022.0,12.0,28,1.8,1.6,1.6,1.6,26.6,29.5,24.6,11.7,33.5,S121,2022,12,2022-12-28
Choa Chu Kang (South),2022.0,12.0,29,5.0,5.0,5.0,5.0,26.7,31.3,24.9,11.6,35.6,S121,2022,12,2022-12-29
Choa Chu Kang (South),2022.0,12.0,30,0.0,0.0,0.0,0.0,27.4,31.4,24.7,12.2,30.9,S121,2022,12,2022-12-30
Choa Chu Kang (South),2022.0,12.0,31,1.4,0.8,1.0,1.4,27.1,31.1,23.5,12.2,43.5,S121,2022,12,2022-12-31
Choa Chu Kang (South),2023.0,1.0,1,0.0,0.0,0.0,0.0,27.0,30.4,24.9,11.6,27.0,S121,2023,1,2023-01-01
Choa Chu Kang (South),2023.0,1.0,2,0.0,0.0,0.0,0.0,27.6,32.3,24.4,11.5,30.2,S121,2023,1,2023-01-02
Choa Chu Kang (South),2023.0,1.0,3,12.0,7.8,7.8,12.0,26.8,32.8,24.6,10.6,44.6,S121,2023,1,2023-01-03
Choa Chu Kang (South),2023.0,1.0,4,0.0,0.0,0.0,0.0,26.7,29.9,24.5,11.6,34.3,S121,2023,1,2023-01-04
Choa Chu Kang (South),2023.0,1.0,5,3.8,3.8,3.8,3.8,26.9,32.3,24.8,10.5,31.7,S121,2023,1,2023-01-05
Choa Chu Kang (South),2023.0,1.0,6,0.2,0.2,0.2,0.2,28.2,33.4,25.1,10.7,31.3,S121,2023,1,2023-01-06
Choa Chu Kang (South),2023.0,1.0,7,0.0,0.0,0.0,0.0,27.5,31.1,25.0,10.7,35.6,S121,2023,1,2023-01-07
Choa Chu Kang (South),2023.0,1.0,8,0.0,0.0,0.0,0.0,28.4,33.1,25.1,11.7,38.2,S121,2023,1,2023-01-08
Choa Chu Kang (South),2023.0,1.0,9,0.0,0.0,0.0,0.0,28.1,33.4,25.2,10.8,29.1,S121,2023,1,2023-01-09
Choa Chu Kang (South),2023.0,1.0,10,0.0,0.0,0.0,0.0,27.8,33.0,25.6,11.1,31.3,S121,2023,1,2023-01-10
Choa Chu Kang (South),2023.0,1.0,11,5.2,3.6,5.2,5.2,26.3,30.4,24.8,11.5,38.5,S121,2023,1,2023-01-11
Choa Chu Kang (South),2023.0,1.0,12,0.0,0.0,0.0,0.0,27.9,32.9,24.0,11.2,28.5,S121,2023,1,2023-01-12
Choa Chu Kang (South),2023.0,1.0,13,0.8,0.4,0.4,0.4,26.8,32.4,25.2,10.6,26.3,S121,2023,1,2023-01-13
Choa Chu Kang (South),2023.0,1.0,14,29.2,28.8,29.2,29.2,27.1,32.8,23.9,10.6,28.9,S121,2023,1,2023-01-14
Choa Chu Kang (South),2023.0,1.0,15,2.8,2.6,2.6,2.6,27.5,32.3,24.6,10.3,40.0,S121,2023,1,2023-01-15
Choa Chu Kang (South),2023.0,1.0,16,0.0,0.0,0.0,0.0,27.5,32.7,25.0,12.2,39.6,S121,2023,1,2023-01-16
